date,point_id,from_area,to_area,flow_mcm,capacity_mcm
2023-06-23,klaipeda_lng,GLOBAL,LT,4.91,10.3
2023-06-23,incukalns_ugs,LV,LV,2.04,6.4
2023-06-24,balticconnector,FI,EE,3.49,7.2
2023-06-24,gipl,PL,LT,2.44,6.5
2023-06-24,klaipeda_lng,GLOBAL,LT,4.59,10.3
2023-06-24,incukalns_ugs,LV,LV,2.32,6.4
2023-06-25,balticconnector,FI,EE,4.29,7.2
2023-06-25,gipl,PL,LT,3.28,6.5
2023-06-25,klaipeda_lng,GLOBAL,LT,4.27,10.3
2023-06-25,incukalns_ugs,LV,LV,1.87,6.4
2023-06-26,balticconnector,FI,EE,3.92,7.2
2023-06-26,gipl,PL,LT,3.41,6.5
2023-06-26,klaipeda_lng,GLOBAL,LT,4.89,10.3
2023-06-26,incukalns_ugs,LV,LV,2.55,6.4
2023-06-27,balticconnector,FI,EE,3.6,7.2
2023-06-27,gipl,PL,LT,2.77,6.5
2023-06-27,klaipeda_lng,GLOBAL,LT,4.0,10.3
2023-06-27,incukalns_ugs,LV,LV,2.2,6.4
2023-06-28,balticconnector,FI,EE,3.66,7.2
2023-06-28,gipl,PL,LT,3.04,6.5
2023-06-28,klaipeda_lng,GLOBAL,LT,4.36,10.3
2023-06-28,incukalns_ugs,LV,LV,2.18,6.4
2023-06-29,balticconnector,FI,EE,3.31,7.2
2023-06-29,gipl,PL,LT,3.34,6.5
2023-06-29,klaipeda_lng,GLOBAL,LT,4.49,10.3
2023-06-29,incukalns_ugs,LV,LV,2.17,6.4
2023-06-30,balticconnector,FI,EE,3.33,7.2
2023-06-30,gipl,PL,LT,2.43,6.5
2023-06-30,klaipeda_lng,GLOBAL,LT,5.23,10.3
2023-06-30,incukalns_ugs,LV,LV,2.39,6.4
2023-07-01,balticconnector,FI,EE,2.69,7.2
2023-07-01,gipl,PL,LT,3.11,6.5
2023-07-01,klaipeda_lng,GLOBAL,LT,4.75,10.3
2023-07-01,incukalns_ugs,LV,LV,2.14,6.4
2023-07-02,balticconnector,FI,EE,4.3,7.2
2023-07-02,gipl,PL,LT,2.89,6.5
2023-07-02,klaipeda_lng,GLOBAL,LT,3.35,10.3
2023-07-02,incukalns_ugs,LV,LV,2.21,6.4
2023-07-03,balticconnector,FI,EE,3.62,7.2
2023-07-03,gipl,PL,LT,2.56,6.5
2023-07-03,klaipeda_lng,GLOBAL,LT,4.54,10.3
2023-07-03,incukalns_ugs,LV,LV,1.6,6.4
2023-07-04,balticconnector,FI,EE,4.0,7.2
2023-07-04,gipl,PL,LT,2.45,6.5
2023-07-04,klaipeda_lng,GLOBAL,LT,3.61,10.3
2023-07-04,incukalns_ugs,LV,LV,2.07,6.4
2023-07-05,balticconnector,FI,EE,3.72,7.2
2023-07-05,gipl,PL,LT,2.87,6.5
2023-07-05,klaipeda_lng,GLOBAL,LT,3.75,10.3
2023-07-05,incukalns_ugs,LV,LV,1.95,6.4
2023-07-06,balticconnector,FI,EE,2.93,7.2
2023-07-06,gipl,PL,LT,2.71,6.5
2023-07-06,klaipeda_lng,GLOBAL,LT,4.85,10.3
2023-07-06,incukalns_ugs,LV,LV,2.1,6.4
2023-07-07,balticconnector,FI,EE,3.93,7.2
2023-07-07,gipl,PL,LT,3.38,6.5
2023-07-07,klaipeda_lng,GLOBAL,LT,3.85,10.3
2023-07-07,incukalns_ugs,LV,LV,2.04,6.4
2023-07-08,balticconnector,FI,EE,4.59,7.2
2023-07-08,gipl,PL,LT,3.38,6.5
2023-07-08,klaipeda_lng,GLOBAL,LT,3.2,10.3
2023-07-08,incukalns_ugs,LV,LV,2.22,6.4
2023-07-09,balticconnector,FI,EE,3.5,7.2
2023-07-09,gipl,PL,LT,3.13,6.5
2023-07-09,klaipeda_lng,GLOBAL,LT,3.75,10.3
2023-07-09,incukalns_ugs,LV,LV,1.85,6.4
2023-07-10,balticconnector,FI,EE,3.16,7.2
2023-07-10,gipl,PL,LT,2.57,6.5
2023-07-10,klaipeda_lng,GLOBAL,LT,4.69,10.3
2023-07-10,incukalns_ugs,LV,LV,1.75,6.4
2023-07-11,balticconnector,FI,EE,3.19,7.2
2023-07-11,gipl,PL,LT,2.08,6.5
2023-07-11,klaipeda_lng,GLOBAL,LT,4.8,10.3
2023-07-11,incukalns_ugs,LV,LV,2.48,6.4
2023-07-12,balticconnector,FI,EE,3.34,7.2
2023-07-12,gipl,PL,LT,2.68,6.5
2023-07-12,klaipeda_lng,GLOBAL,LT,4.47,10.3
2023-07-12,incukalns_ugs,LV,LV,2.54,6.4
2023-07-13,balticconnector,FI,EE,3.7,7.2
2023-07-13,gipl,PL,LT,2.52,6.5
2023-07-13,klaipeda_lng,GLOBAL,LT,3.23,10.3
2023-07-13,incukalns_ugs,LV,LV,1.77,6.4
2023-07-14,balticconnector,FI,EE,3.54,7.2
2023-07-14,gipl,PL,LT,2.54,6.5
2023-07-14,klaipeda_lng,GLOBAL,LT,4.32,10.3
2023-07-14,incukalns_ugs,LV,LV,1.93,6.4
2023-07-15,balticconnector,FI,EE,2.97,7.2
2023-07-15,gipl,PL,LT,2.33,6.5
2023-07-15,klaipeda_lng,GLOBAL,LT,5.14,10.3
2023-07-15,incukalns_ugs,LV,LV,2.37,6.4
2023-07-16,balticconnector,FI,EE,4.37,7.2
2023-07-16,gipl,PL,LT,3.02,6.5
2023-07-16,klaipeda_lng,GLOBAL,LT,3.94,10.3
2023-07-16,incukalns_ugs,LV,LV,2.5,6.4
2023-07-17,balticconnector,FI,EE,3.48,7.2
2023-07-17,gipl,PL,LT,2.89,6.5
2023-07-17,klaipeda_lng,GLOBAL,LT,4.17,10.3
2023-07-17,incukalns_ugs,LV,LV,1.22,6.4
2023-07-18,balticconnector,FI,EE,4.3,7.2
2023-07-18,gipl,PL,LT,3.0,6.5
2023-07-18,klaipeda_lng,GLOBAL,LT,4.4,10.3
2023-07-18,incukalns_ugs,LV,LV,2.08,6.4
2023-07-19,balticconnector,FI,EE,3.58,7.2
2023-07-19,gipl,PL,LT,2.56,6.5
2023-07-19,klaipeda_lng,GLOBAL,LT,4.57,10.3
2023-07-19,incukalns_ugs,LV,LV,1.71,6.4
2023-07-20,balticconnector,FI,EE,3.59,7.2
2023-07-20,gipl,PL,LT,3.02,6.5
2023-07-20,klaipeda_lng,GLOBAL,LT,4.08,10.3
2023-07-20,incukalns_ugs,LV,LV,2.21,6.4
2023-07-21,balticconnector,FI,EE,3.0,7.2
2023-07-21,gipl,PL,LT,2.41,6.5
2023-07-21,klaipeda_lng,GLOBAL,LT,4.34,10.3
2023-07-21,incukalns_ugs,LV,LV,2.3,6.4
2023-07-22,balticconnector,FI,EE,2.56,7.2
2023-07-22,gipl,PL,LT,3.01,6.5
2023-07-22,klaipeda_lng,GLOBAL,LT,3.87,10.3
2023-07-22,incukalns_ugs,LV,LV,2.04,6.4
2023-07-23,balticconnector,FI,EE,2.83,7.2
2023-07-23,gipl,PL,LT,2.46,6.5
2023-07-23,klaipeda_lng,GLOBAL,LT,4.78,10.3
2023-07-23,incukalns_ugs,LV,LV,2.11,6.4
2023-07-24,balticconnector,FI,EE,3.31,7.2
2023-07-24,gipl,PL,LT,2.75,6.5
2023-07-24,klaipeda_lng,GLOBAL,LT,4.49,10.3
2023-07-24,incukalns_ugs,LV,LV,2.23,6.4
2023-07-25,balticconnector,FI,EE,3.46,7.2
2023-07-25,gipl,PL,LT,3.24,6.5
2023-07-25,klaipeda_lng,GLOBAL,LT,4.78,10.3
2023-07-25,incukalns_ugs,LV,LV,2.22,6.4
2023-07-26,balticconnector,FI,EE,3.53,7.2
2023-07-26,gipl,PL,LT,3.06,6.5
2023-07-26,klaipeda_lng,GLOBAL,LT,4.39,10.3
2023-07-26,incukalns_ugs,LV,LV,2.42,6.4
2023-07-27,balticconnector,FI,EE,3.95,7.2
2023-07-27,gipl,PL,LT,2.39,6.5
2023-07-27,klaipeda_lng,GLOBAL,LT,3.55,10.3
2023-07-27,incukalns_ugs,LV,LV,1.89,6.4
2023-07-28,balticconnector,FI,EE,3.99,7.2
2023-07-28,gipl,PL,LT,2.17,6.5
2023-07-28,klaipeda_lng,GLOBAL,LT,4.44,10.3
2023-07-28,incukalns_ugs,LV,LV,2.21,6.4
2023-07-29,balticconnector,FI,EE,4.08,7.2
2023-07-29,gipl,PL,LT,2.87,6.5
2023-07-29,klaipeda_lng,GLOBAL,LT,3.39,10.3
2023-07-29,incukalns_ugs,LV,LV,1.81,6.4
2023-07-30,balticconnector,FI,EE,2.91,7.2
2023-07-30,gipl,PL,LT,2.58,6.5
2023-07-30,klaipeda_lng,GLOBAL,LT,4.09,10.3
2023-07-30,incukalns_ugs,LV,LV,1.75,6.4
2023-07-31,balticconnector,FI,EE,4.24,7.2
2023-07-31,gipl,PL,LT,2.27,6.5
2023-07-31,klaipeda_lng,GLOBAL,LT,5.01,10.3
2023-07-31,incukalns_ugs,LV,LV,2.46,6.4
2023-08-01,balticconnector,FI,EE,4.15,7.2
2023-08-01,gipl,PL,LT,2.68,6.5
2023-08-01,klaipeda_lng,GLOBAL,LT,4.65,10.3
2023-08-01,incukalns_ugs,LV,LV,1.84,6.4
2023-08-02,balticconnector,FI,EE,4.16,7.2
2023-08-02,gipl,PL,LT,2.93,6.5
2023-08-02,klaipeda_lng,GLOBAL,LT,4.2,10.3
2023-08-02,incukalns_ugs,LV,LV,1.85,6.4
2023-08-03,balticconnector,FI,EE,2.46,7.2
2023-08-03,gipl,PL,LT,2.55,6.5
2023-08-03,klaipeda_lng,GLOBAL,LT,5.11,10.3
2023-08-03,incukalns_ugs,LV,LV,2.1,6.4
2023-08-04,balticconnector,FI,EE,3.62,7.2
2023-08-04,gipl,PL,LT,3.22,6.5
2023-08-04,klaipeda_lng,GLOBAL,LT,5.52,10.3
2023-08-04,incukalns_ugs,LV,LV,2.62,6.4
2023-08-05,balticconnector,FI,EE,3.21,7.2
2023-08-05,gipl,PL,LT,2.18,6.5
2023-08-05,klaipeda_lng,GLOBAL,LT,5.86,10.3
2023-08-05,incukalns_ugs,LV,LV,2.9,6.4
2023-08-06,balticconnector,FI,EE,3.8,7.2
2023-08-06,gipl,PL,LT,2.45,6.5
2023-08-06,klaipeda_lng,GLOBAL,LT,5.02,10.3
2023-08-06,incukalns_ugs,LV,LV,2.19,6.4
2023-08-07,balticconnector,FI,EE,3.64,7.2
2023-08-07,gipl,PL,LT,3.32,6.5
2023-08-07,klaipeda_lng,GLOBAL,LT,4.64,10.3
2023-08-07,incukalns_ugs,LV,LV,1.86,6.4
2023-08-08,balticconnector,FI,EE,3.54,7.2
2023-08-08,gipl,PL,LT,3.23,6.5
2023-08-08,klaipeda_lng,GLOBAL,LT,4.75,10.3
2023-08-08,incukalns_ugs,LV,LV,2.3,6.4
2023-08-09,balticconnector,FI,EE,4.17,7.2
2023-08-09,gipl,PL,LT,2.82,6.5
2023-08-09,klaipeda_lng,GLOBAL,LT,4.55,10.3
2023-08-09,incukalns_ugs,LV,LV,1.21,6.4
2023-08-10,balticconnector,FI,EE,3.48,7.2
2023-08-10,gipl,PL,LT,3.27,6.5
2023-08-10,klaipeda_lng,GLOBAL,LT,4.21,10.3
2023-08-10,incukalns_ugs,LV,LV,2.08,6.4
2023-08-11,balticconnector,FI,EE,3.18,7.2
2023-08-11,gipl,PL,LT,3.36,6.5
2023-08-11,klaipeda_lng,GLOBAL,LT,4.77,10.3
2023-08-11,incukalns_ugs,LV,LV,2.47,6.4
2023-08-12,balticconnector,FI,EE,2.84,7.2
2023-08-12,gipl,PL,LT,2.9,6.5
2023-08-12,klaipeda_lng,GLOBAL,LT,4.27,10.3
2023-08-12,incukalns_ugs,LV,LV,2.14,6.4
2023-08-13,balticconnector,FI,EE,3.39,7.2
2023-08-13,gipl,PL,LT,2.82,6.5
2023-08-13,klaipeda_lng,GLOBAL,LT,4.95,10.3
2023-08-13,incukalns_ugs,LV,LV,1.65,6.4
2023-08-14,balticconnector,FI,EE,4.59,7.2
2023-08-14,gipl,PL,LT,3.15,6.5
2023-08-14,klaipeda_lng,GLOBAL,LT,4.42,10.3
2023-08-14,incukalns_ugs,LV,LV,2.49,6.4
2023-08-15,balticconnector,FI,EE,2.98,7.2
2023-08-15,gipl,PL,LT,2.69,6.5
2023-08-15,klaipeda_lng,GLOBAL,LT,4.37,10.3
2023-08-15,incukalns_ugs,LV,LV,2.63,6.4
2023-08-16,balticconnector,FI,EE,3.68,7.2
2023-08-16,gipl,PL,LT,3.14,6.5
2023-08-16,klaipeda_lng,GLOBAL,LT,4.09,10.3
2023-08-16,incukalns_ugs,LV,LV,2.37,6.4
2023-08-17,balticconnector,FI,EE,4.54,7.2
2023-08-17,gipl,PL,LT,3.36,6.5
2023-08-17,klaipeda_lng,GLOBAL,LT,4.39,10.3
2023-08-17,incukalns_ugs,LV,LV,2.42,6.4
2023-08-18,balticconnector,FI,EE,3.99,7.2
2023-08-18,gipl,PL,LT,3.16,6.5
2023-08-18,klaipeda_lng,GLOBAL,LT,5.11,10.3
2023-08-18,incukalns_ugs,LV,LV,2.55,6.4
2023-08-19,balticconnector,FI,EE,3.64,7.2
2023-08-19,gipl,PL,LT,3.22,6.5
2023-08-19,klaipeda_lng,GLOBAL,LT,4.21,10.3
2023-08-19,incukalns_ugs,LV,LV,1.94,6.4
2023-08-20,balticconnector,FI,EE,3.57,7.2
2023-08-20,gipl,PL,LT,2.93,6.5
2023-08-20,klaipeda_lng,GLOBAL,LT,3.44,10.3
2023-08-20,incukalns_ugs,LV,LV,2.48,6.4
2023-08-21,balticconnector,FI,EE,2.32,7.2
2023-08-21,gipl,PL,LT,4.05,6.5
2023-08-21,klaipeda_lng,GLOBAL,LT,5.34,10.3
2023-08-21,incukalns_ugs,LV,LV,2.14,6.4
2023-08-22,balticconnector,FI,EE,3.71,7.2
2023-08-22,gipl,PL,LT,3.08,6.5
2023-08-22,klaipeda_lng,GLOBAL,LT,4.09,10.3
2023-08-22,incukalns_ugs,LV,LV,2.28,6.4
2023-08-23,balticconnector,FI,EE,3.63,7.2
2023-08-23,gipl,PL,LT,2.92,6.5
2023-08-23,klaipeda_lng,GLOBAL,LT,4.55,10.3
2023-08-23,incukalns_ugs,LV,LV,1.83,6.4
2023-08-24,balticconnector,FI,EE,3.72,7.2
2023-08-24,gipl,PL,LT,3.03,6.5
2023-08-24,klaipeda_lng,GLOBAL,LT,4.52,10.3
2023-08-24,incukalns_ugs,LV,LV,2.16,6.4
2023-08-25,balticconnector,FI,EE,4.27,7.2
2023-08-25,gipl,PL,LT,2.82,6.5
2023-08-25,klaipeda_lng,GLOBAL,LT,4.58,10.3
2023-08-25,incukalns_ugs,LV,LV,2.61,6.4
2023-08-26,balticconnector,FI,EE,3.66,7.2
2023-08-26,gipl,PL,LT,3.05,6.5
2023-08-26,klaipeda_lng,GLOBAL,LT,4.38,10.3
2023-08-26,incukalns_ugs,LV,LV,2.59,6.4
2023-08-27,balticconnector,FI,EE,3.57,7.2
2023-08-27,gipl,PL,LT,3.47,6.5
2023-08-27,klaipeda_lng,GLOBAL,LT,4.38,10.3
2023-08-27,incukalns_ugs,LV,LV,1.96,6.4
2023-08-28,balticconnector,FI,EE,4.04,7.2
2023-08-28,gipl,PL,LT,2.84,6.5
2023-08-28,klaipeda_lng,GLOBAL,LT,4.81,10.3
2023-08-28,incukalns_ugs,LV,LV,1.4,6.4
2023-08-29,balticconnector,FI,EE,3.7,7.2
2023-08-29,gipl,PL,LT,2.78,6.5
2023-08-29,klaipeda_lng,GLOBAL,LT,3.8,10.3
2023-08-29,incukalns_ugs,LV,LV,2.05,6.4
2023-08-30,balticconnector,FI,EE,3.41,7.2
2023-08-30,gipl,PL,LT,2.94,6.5
2023-08-30,klaipeda_lng,GLOBAL,LT,3.62,10.3
2023-08-30,incukalns_ugs,LV,LV,2.32,6.4
2023-08-31,balticconnector,FI,EE,4.38,7.2
2023-08-31,gipl,PL,LT,3.07,6.5
2023-08-31,klaipeda_lng,GLOBAL,LT,4.93,10.3
2023-08-31,incukalns_ugs,LV,LV,2.55,6.4
2023-09-01,balticconnector,FI,EE,4.87,7.2
2023-09-01,gipl,PL,LT,4.15,6.5
2023-09-01,klaipeda_lng,GLOBAL,LT,4.8,10.3
2023-09-01,incukalns_ugs,LV,LV,2.33,6.4
2023-09-02,balticconnector,FI,EE,4.64,7.2
2023-09-02,gipl,PL,LT,3.68,6.5
2023-09-02,klaipeda_lng,GLOBAL,LT,5.57,10.3
2023-09-02,incukalns_ugs,LV,LV,3.12,6.4
2023-09-03,balticconnector,FI,EE,4.26,7.2
2023-09-03,gipl,PL,LT,3.57,6.5
2023-09-03,klaipeda_lng,GLOBAL,LT,4.51,10.3
2023-09-03,incukalns_ugs,LV,LV,3.19,6.4
2023-09-04,balticconnector,FI,EE,4.08,7.2
2023-09-04,gipl,PL,LT,3.28,6.5
2023-09-04,klaipeda_lng,GLOBAL,LT,4.89,10.3
2023-09-04,incukalns_ugs,LV,LV,2.36,6.4
2023-09-05,balticconnector,FI,EE,3.89,7.2
2023-09-05,gipl,PL,LT,3.19,6.5
2023-09-05,klaipeda_lng,GLOBAL,LT,4.28,10.3
2023-09-05,incukalns_ugs,LV,LV,2.31,6.4
2023-09-06,balticconnector,FI,EE,5.22,7.2
2023-09-06,gipl,PL,LT,3.69,6.5
2023-09-06,klaipeda_lng,GLOBAL,LT,5.66,10.3
2023-09-06,incukalns_ugs,LV,LV,2.9,6.4
2023-09-07,balticconnector,FI,EE,5.17,7.2
2023-09-07,gipl,PL,LT,2.69,6.5
2023-09-07,klaipeda_lng,GLOBAL,LT,4.36,10.3
2023-09-07,incukalns_ugs,LV,LV,2.31,6.4
2023-09-08,balticconnector,FI,EE,4.02,7.2
2023-09-08,gipl,PL,LT,3.28,6.5
2023-09-08,klaipeda_lng,GLOBAL,LT,4.83,10.3
2023-09-08,incukalns_ugs,LV,LV,2.62,6.4
2023-09-09,balticconnector,FI,EE,4.27,7.2
2023-09-09,gipl,PL,LT,3.11,6.5
2023-09-09,klaipeda_lng,GLOBAL,LT,3.79,10.3
2023-09-09,incukalns_ugs,LV,LV,2.25,6.4
2023-09-10,balticconnector,FI,EE,3.98,7.2
2023-09-10,gipl,PL,LT,3.3,6.5
2023-09-10,klaipeda_lng,GLOBAL,LT,4.42,10.3
2023-09-10,incukalns_ugs,LV,LV,2.4,6.4
2023-09-11,balticconnector,FI,EE,3.68,7.2
2023-09-11,gipl,PL,LT,3.35,6.5
2023-09-11,klaipeda_lng,GLOBAL,LT,4.46,10.3
2023-09-11,incukalns_ugs,LV,LV,2.3,6.4
2023-09-12,balticconnector,FI,EE,3.6,7.2
2023-09-12,gipl,PL,LT,3.34,6.5
2023-09-12,klaipeda_lng,GLOBAL,LT,4.58,10.3
2023-09-12,incukalns_ugs,LV,LV,2.82,6.4
2023-09-13,balticconnector,FI,EE,4.45,7.2
2023-09-13,gipl,PL,LT,3.37,6.5
2023-09-13,klaipeda_lng,GLOBAL,LT,4.62,10.3
2023-09-13,incukalns_ugs,LV,LV,2.66,6.4
2023-09-14,balticconnector,FI,EE,4.6,7.2
2023-09-14,gipl,PL,LT,3.46,6.5
2023-09-14,klaipeda_lng,GLOBAL,LT,6.06,10.3
2023-09-14,incukalns_ugs,LV,LV,2.69,6.4
2023-09-15,balticconnector,FI,EE,4.71,7.2
2023-09-15,gipl,PL,LT,3.45,6.5
2023-09-15,klaipeda_lng,GLOBAL,LT,5.51,10.3
2023-09-15,incukalns_ugs,LV,LV,2.31,6.4
2023-09-16,balticconnector,FI,EE,4.02,7.2
2023-09-16,gipl,PL,LT,3.54,6.5
2023-09-16,klaipeda_lng,GLOBAL,LT,5.31,10.3
2023-09-16,incukalns_ugs,LV,LV,2.7,6.4
2023-09-17,balticconnector,FI,EE,4.8,7.2
2023-09-17,gipl,PL,LT,2.83,6.5
2023-09-17,klaipeda_lng,GLOBAL,LT,4.52,10.3
2023-09-17,incukalns_ugs,LV,LV,2.62,6.4
2023-09-18,balticconnector,FI,EE,3.89,7.2
2023-09-18,gipl,PL,LT,4.75,6.5
2023-09-18,klaipeda_lng,GLOBAL,LT,5.41,10.3
2023-09-18,incukalns_ugs,LV,LV,2.53,6.4
2023-09-19,balticconnector,FI,EE,3.99,7.2
2023-09-19,gipl,PL,LT,3.21,6.5
2023-09-19,klaipeda_lng,GLOBAL,LT,5.12,10.3
2023-09-19,incukalns_ugs,LV,LV,2.58,6.4
2023-09-20,balticconnector,FI,EE,4.02,7.2
2023-09-20,gipl,PL,LT,3.29,6.5
2023-09-20,klaipeda_lng,GLOBAL,LT,5.91,10.3
2023-09-20,incukalns_ugs,LV,LV,2.97,6.4
2023-09-21,balticconnector,FI,EE,4.38,7.2
2023-09-21,gipl,PL,LT,2.86,6.5
2023-09-21,klaipeda_lng,GLOBAL,LT,5.42,10.3
2023-09-21,incukalns_ugs,LV,LV,3.02,6.4
2023-09-22,balticconnector,FI,EE,4.93,7.2
2023-09-22,gipl,PL,LT,3.69,6.5
2023-09-22,klaipeda_lng,GLOBAL,LT,5.95,10.3
2023-09-22,incukalns_ugs,LV,LV,2.57,6.4
2023-09-23,balticconnector,FI,EE,4.56,7.2
2023-09-23,gipl,PL,LT,3.13,6.5
2023-09-23,klaipeda_lng,GLOBAL,LT,5.28,10.3
2023-09-23,incukalns_ugs,LV,LV,2.95,6.4
2023-09-24,balticconnector,FI,EE,3.96,7.2
2023-09-24,gipl,PL,LT,3.06,6.5
2023-09-24,klaipeda_lng,GLOBAL,LT,5.16,10.3
2023-09-24,incukalns_ugs,LV,LV,2.48,6.4
2023-09-25,balticconnector,FI,EE,4.57,7.2
2023-09-25,gipl,PL,LT,3.22,6.5
2023-09-25,klaipeda_lng,GLOBAL,LT,6.13,10.3
2023-09-25,incukalns_ugs,LV,LV,2.16,6.4
2023-09-26,balticconnector,FI,EE,4.88,7.2
2023-09-26,gipl,PL,LT,3.09,6.5
2023-09-26,klaipeda_lng,GLOBAL,LT,4.02,10.3
2023-09-26,incukalns_ugs,LV,LV,2.62,6.4
2023-09-27,balticconnector,FI,EE,4.12,7.2
2023-09-27,gipl,PL,LT,2.96,6.5
2023-09-27,klaipeda_lng,GLOBAL,LT,4.09,10.3
2023-09-27,incukalns_ugs,LV,LV,2.55,6.4
2023-09-28,balticconnector,FI,EE,4.74,7.2
2023-09-28,gipl,PL,LT,3.63,6.5
2023-09-28,klaipeda_lng,GLOBAL,LT,5.13,10.3
2023-09-28,incukalns_ugs,LV,LV,2.69,6.4
2023-09-29,balticconnector,FI,EE,4.24,7.2
2023-09-29,gipl,PL,LT,2.83,6.5
2023-09-29,klaipeda_lng,GLOBAL,LT,4.25,10.3
2023-09-29,incukalns_ugs,LV,LV,2.49,6.4
2023-09-30,balticconnector,FI,EE,4.17,7.2
2023-09-30,gipl,PL,LT,3.74,6.5
2023-09-30,klaipeda_lng,GLOBAL,LT,5.55,10.3
2023-09-30,incukalns_ugs,LV,LV,2.73,6.4
2023-10-01,balticconnector,FI,EE,4.86,7.2
2023-10-01,gipl,PL,LT,3.45,6.5
2023-10-01,klaipeda_lng,GLOBAL,LT,6.25,10.3
2023-10-01,incukalns_ugs,LV,LV,3.16,6.4
2023-10-02,balticconnector,FI,EE,3.81,7.2
2023-10-02,gipl,PL,LT,3.67,6.5
2023-10-02,klaipeda_lng,GLOBAL,LT,5.59,10.3
2023-10-02,incukalns_ugs,LV,LV,3.04,6.4
2023-10-03,balticconnector,FI,EE,4.6,7.2
2023-10-03,gipl,PL,LT,3.98,6.5
2023-10-03,klaipeda_lng,GLOBAL,LT,5.87,10.3
2023-10-03,incukalns_ugs,LV,LV,2.95,6.4
2023-10-04,balticconnector,FI,EE,4.64,7.2
2023-10-04,gipl,PL,LT,3.74,6.5
2023-10-04,klaipeda_lng,GLOBAL,LT,5.35,10.3
2023-10-04,incukalns_ugs,LV,LV,3.11,6.4
2023-10-05,balticconnector,FI,EE,5.29,7.2
2023-10-05,gipl,PL,LT,3.69,6.5
2023-10-05,klaipeda_lng,GLOBAL,LT,6.91,10.3
2023-10-05,incukalns_ugs,LV,LV,2.91,6.4
2023-10-06,balticconnector,FI,EE,5.77,7.2
2023-10-06,gipl,PL,LT,3.74,6.5
2023-10-06,klaipeda_lng,GLOBAL,LT,4.78,10.3
2023-10-06,incukalns_ugs,LV,LV,3.12,6.4
2023-10-07,balticconnector,FI,EE,5.12,7.2
2023-10-07,gipl,PL,LT,4.01,6.5
2023-10-07,klaipeda_lng,GLOBAL,LT,5.61,10.3
2023-10-07,incukalns_ugs,LV,LV,2.99,6.4
2023-10-08,balticconnector,FI,EE,0.0,7.2
2023-10-08,gipl,PL,LT,3.8,6.5
2023-10-08,klaipeda_lng,GLOBAL,LT,5.82,10.3
2023-10-08,incukalns_ugs,LV,LV,3.25,6.4
2023-10-09,balticconnector,FI,EE,0.0,7.2
2023-10-09,gipl,PL,LT,4.07,6.5
2023-10-09,klaipeda_lng,GLOBAL,LT,6.37,10.3
2023-10-09,incukalns_ugs,LV,LV,2.93,6.4
2023-10-10,balticconnector,FI,EE,0.0,7.2
2023-10-10,gipl,PL,LT,3.86,6.5
2023-10-10,klaipeda_lng,GLOBAL,LT,5.31,10.3
2023-10-10,incukalns_ugs,LV,LV,2.89,6.4
2023-10-11,balticconnector,FI,EE,0.0,7.2
2023-10-11,gipl,PL,LT,2.67,6.5
2023-10-11,klaipeda_lng,GLOBAL,LT,5.65,10.3
2023-10-11,incukalns_ugs,LV,LV,2.98,6.4
2023-10-12,balticconnector,FI,EE,0.0,7.2
2023-10-12,gipl,PL,LT,4.23,6.5
2023-10-12,klaipeda_lng,GLOBAL,LT,5.84,10.3
2023-10-12,incukalns_ugs,LV,LV,3.1,6.4
2023-10-13,balticconnector,FI,EE,0.0,7.2
2023-10-13,gipl,PL,LT,3.13,6.5
2023-10-13,klaipeda_lng,GLOBAL,LT,5.97,10.3
2023-10-13,incukalns_ugs,LV,LV,2.5,6.4
2023-10-14,balticconnector,FI,EE,0.0,7.2
2023-10-14,gipl,PL,LT,3.52,6.5
2023-10-14,klaipeda_lng,GLOBAL,LT,5.89,10.3
2023-10-14,incukalns_ugs,LV,LV,3.38,6.4
2023-10-15,balticconnector,FI,EE,0.0,7.2
2023-10-15,gipl,PL,LT,4.15,6.5
2023-10-15,klaipeda_lng,GLOBAL,LT,6.01,10.3
2023-10-15,incukalns_ugs,LV,LV,2.99,6.4
2023-10-16,balticconnector,FI,EE,0.0,7.2
2023-10-16,gipl,PL,LT,3.71,6.5
2023-10-16,klaipeda_lng,GLOBAL,LT,5.67,10.3
2023-10-16,incukalns_ugs,LV,LV,3.13,6.4
2023-10-17,balticconnector,FI,EE,0.0,7.2
2023-10-17,gipl,PL,LT,3.45,6.5
2023-10-17,klaipeda_lng,GLOBAL,LT,6.36,10.3
2023-10-17,incukalns_ugs,LV,LV,2.88,6.4
2023-10-18,balticconnector,FI,EE,0.0,7.2
2023-10-18,gipl,PL,LT,4.33,6.5
2023-10-18,klaipeda_lng,GLOBAL,LT,6.58,10.3
2023-10-18,incukalns_ugs,LV,LV,2.5,6.4
2023-10-19,balticconnector,FI,EE,0.0,7.2
2023-10-19,gipl,PL,LT,3.77,6.5
2023-10-19,klaipeda_lng,GLOBAL,LT,5.49,10.3
2023-10-19,incukalns_ugs,LV,LV,2.46,6.4
2023-10-20,balticconnector,FI,EE,0.0,7.2
2023-10-20,gipl,PL,LT,3.59,6.5
2023-10-20,klaipeda_lng,GLOBAL,LT,7.46,10.3
2023-10-20,incukalns_ugs,LV,LV,3.18,6.4
2023-10-21,balticconnector,FI,EE,0.0,7.2
2023-10-21,gipl,PL,LT,4.77,6.5
2023-10-21,klaipeda_lng,GLOBAL,LT,6.5,10.3
